ZaporednaStevilkaKD;MesecStoritve;UraStoritve;DanVTednu;PUStoritveKD;Povratnik;OpisKD;PoglavjeKD;GospodarskiKriminal;OrganiziranKriminal;MladoletniskaKriminaliteta;Poskus;KriminalisticnaOznacba1;KriminalisticnaOznacba2;KriminalisticnaOznacba3;UporabljenoSredstvo1;UporabljenoSredstvo2;UporabljenoSredstvo3;UporabljenoSredstvo4;UpravnaEnotaStoritve;OpisKraja;LetoZakljucnegaDokumenta;VrstaZakljucnegaDokumenta;ZaporednaStevilkaOsebeVKD;VrstaOsebe;StarostniRazred;Spol;Drzavljanstvo;Poskodba;VplivAlkohola;VplivMamil;OrganiziranaZdruzba;Skoda
047097;08.2020;18:00-18:59;TOREK;PU MURSKA SOBOTA;NE;KZ12/243*/1// - PONAREJANJE DENARJA;KD ZOPER GOSPODARSTVO;GOSPODARSKA; ; ;NE;SPRAVLJANJE V OBTOK, UPORABA - O;;;049-DENAR DOMAÈI;;;;GORNJA RADGONA;PRODAJNI PROSTOR;2020;OVADBA;047097001;ŽRTEV;44-54;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;DO 100 EUR
047222;08.2020;06:00-06:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/204*/1/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;NI OZNAKE;;;124-KMETIJSKO ORODJE STROJI;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;047222001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;10.000 - 100.000 EUR
047225;08.2020;08:00-08:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/204*/2/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;121-KLJUÈ;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;047225001;ŽRTEV;24-34;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;DO 100 EUR
047275;08.2020;10:00-10:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/204*/1/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;047-DELOVNI STROJI;;;;GORNJA RADGONA;ODPRT ALI ZAPRT SKLADIŠÈNI PROSTOR;2020;OVADBA;047275001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;10.000 - 100.000 EUR
047438;08.2020;17:00-17:59;PETEK;PU MURSKA SOBOTA;NE;KZ12/314*/1// - POVZROÈITEV SPLOŠNE NEVARNOSTI;KD ZOPER SPLOŠNO VARNOST LJUDI IN PREMOŽENJA;SPLOŠNA; ; ;DA;S POŽAROM - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;OSTALO;2020;OVADBA;047438001;ŽRTEV;44-54;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;BREZ
047871;08.2020;16:00-16:59;TOREK;PU MURSKA SOBOTA;NE;KZ12/204*/2/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;124-KMETIJSKO ORODJE STROJI;;;;GORNJA RADGONA;OSTALO;2020;OVADBA;047871001;ŽRTEV;NAD 64;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
048614;07.2020;00:00-00:59;SREDA;PU MURSKA SOBOTA;NE;KZ12/251*/1/S/ - PONAREJANJE LISTIN;KD ZOPER PRAVNI PROMET;SPLOŠNA; ; ;NE;IZDELAVA PONAREJENE LISTINE - O;;;247-POGODBE;;;;GORNJA RADGONA;PROSTOR ZA DENARNO-FINANÈNE STORITVE;2020;POROÈILO;;;;;;;;;;
048844;09.2020;09:00-09:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/208*/1/S/ - ZATAJITEV;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;062-ELEKTRIÈNO ORODJE IN APARATI;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;POROÈILO;048844001;OVADENI OSUMLJENEC;54-64;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
049275;09.2020;17:00-17:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/190*/1// - ODVZEM MLADOLETNE OSEBE;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;ONEMOGOÈANJE ODLOÈBE O DODELITVI - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;049275001;ŽRTEV;24-34;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;BREZ
049307;09.2020;10:00-10:59;NEDELJA;PU MURSKA SOBOTA;NE;KZ12/205*/1/1 S/ - VELIKA TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;DA;Z DRUGAÈNIM PREMAGOVANJEM OVIR - O;;;271-PREDMETI IZ STEKLA;;;;GORNJA RADGONA;PRODAJNI PROSTOR;2020;OVADBA;049307001;ŽRTEV;54-64;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
049314;09.2020;10:00-10:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/204*/2/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;431-DELI VOZILA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;049314001;ŽRTEV;NAD 64;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
050265;12.2019;23:00-23:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/209*/1// - PONEVERBA IN NEUPRAVIÈENA UPORABA TUJEGA PREMOŽENJA;KD ZOPER PREMOŽENJE;GOSPODARSKA; ; ;NE;PRI OPRAVLJANJU DOLŽNOSTI SKRBNIKA - O;;;048-DENAR;;;;GORNJA RADGONA;UPRAVNO-ADMINISTRATIVNI PROSTOR PODJETJA ALI DRUGE ORGANIZACIJE;2020;POROÈILO;050265001;OSTALO;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;BREZ
050547;09.2020;08:00-08:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/220*/1// - POŠKODOVANJE TUJE STVARI;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;267-PREDMETI IZ KOVINE;122-KLJUÈAVNICE IN BLAGAJNE;270-PREDMETI IZ PLASTIKE;;GORNJA RADGONA;KOMUNALNI PROSTOR;2020;OVADBA;050547001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;1.000 - 10.000 EUR
050620;09.2020;11:00-11:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/211*/5/S/ - GOLJUFIJA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;017-BENCIN;;;;GORNJA RADGONA;PRODAJNI PROSTOR;2020;OVADBA;050620001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;DO 100 EUR
050947;09.2020;16:00-16:59;PETEK;PU MURSKA SOBOTA;NE;KZ12/213*/2// - IZSILJEVANJE;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;GROŽNJA Z RAZKRITJEM - O;;;048-DENAR;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;050947001;ŽRTEV;44-54;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;BREZ
050963;01.2009;20:00-20:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ08/211-/3/S/ - GOLJUFIJA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;KLASIÈNA - O;;;048-DENAR;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;POROÈILO;050963001;ŽRTEV;44-54;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;10.000 - 100.000 EUR
051258;09.2020;20:00-20:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/204*/1/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;NI OZNAKE;;;054-DOKUMENTI IN JAVNE LISTINE;;;;GORNJA RADGONA;OBMOÈJE PROMETA;2020;OVADBA;051258001;ŽRTEV;18-24;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;DO 100 EUR
051608;09.2020;16:00-16:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/204*/1/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;NI OZNAKE;;;054-DOKUMENTI IN JAVNE LISTINE;;;;GORNJA RADGONA;NARAVNA POVRŠINA;2020;OVADBA;051608001;ŽRTEV;44-54;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;DO 100 EUR
051999;09.2020;12:00-12:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/191*/1// - NASILJE V DRUŽINI;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;PRETEPANJE - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;051999001;ŽRTEV;44-54;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;BREZ
052027;09.2020;11:00-11:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/122*/1// - LAHKA TELESNA POŠKODBA;KD ZOPER ŽIVLJENJE IN TELO;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;052027001;ŽRTEV;44-54;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;BREZ
052223;09.2020;00:00-00:59;SREDA;PU MURSKA SOBOTA;NE;KZ12/194*/1// - NEPLAÈEVANJE PREŽIVNINE;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;IZMIKANJE DAJANJA PREŽIVNINE;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;052223001;OVADENI OSUMLJENEC;34-44;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
052255;05.2020;15:00-15:59;NEDELJA;PU MURSKA SOBOTA;NE;KZ12/204*/1/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;NI OZNAKE;;;048-DENAR;;;;GORNJA RADGONA;PROSTOR ZA DENARNO-FINANÈNE STORITVE;2020;POROÈILO;052255001;ŽRTEV;44-54;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;1.000 - 10.000 EUR
052402;10.2020;00:00-00:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/190*/1// - ODVZEM MLADOLETNE OSEBE;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;ODVZEM RODITELJU - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;052402001;ŽRTEV;34-44;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;BREZ
052682;09.2020;10:00-10:59;SREDA;PU MURSKA SOBOTA;NE;KZ12/246*/1// - ZLORABA NEGOTOVINSKEGA PLAÈILNEGA SREDSTVA;KD ZOPER GOSPODARSTVO;GOSPODARSKA; ; ;NE;PREGON NA PREDLOG - O;;;239-PLAÈILNE KARTICE;;;;GORNJA RADGONA;UPRAVNO-ADMINISTRATIVNI PROSTOR PODJETJA ALI DRUGE ORGANIZACIJE;2020;OVADBA;052682001;ŽRTEV;44-54;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;1.000 - 10.000 EUR
052823;10.2020;00:00-00:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ15/134A+/1// - ZALEZOVANJE;KD ZOPER ÈLOVEKOVE PRAVICE IN SVOBOŠÈINE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;356-TELEKOMUNIKACIJSKA SREDSTVA IN NAPRAVE;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;052823001;ŽRTEV;34-44;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;BREZ
053050;10.2020;23:00-23:59;TOREK;PU MURSKA SOBOTA;NE;KZ12/220*/1// - POŠKODOVANJE TUJE STVARI;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;223-OSEBNI AVTOMOBIL;;;;GORNJA RADGONA;OBMOÈJE PROMETA;2020;OVADBA;053050001;OVADENI OSUMLJENEC;34-44;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
053324;10.2020;08:00-08:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/194*/1// - NEPLAÈEVANJE PREŽIVNINE;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;IZMIKANJE DAJANJA PREŽIVNINE;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;053324001;ŽRTEV;00-07;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
053345;10.2020;12:00-12:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/208*/5/S/ - ZATAJITEV;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;048-DENAR;;;;GORNJA RADGONA;OBMOÈJE PROMETA;2020;OVADBA;053345001;ŽRTEV;34-44;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
053638;10.2020;15:00-15:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/190*/1// - ODVZEM MLADOLETNE OSEBE;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;ONEMOGOÈANJE ODLOÈBE O DODELITVI - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;053638001;ŽRTEV;44-54;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;BREZ
053925;10.2020;19:00-19:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/204*/2/S/ - TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;PREGON NA PREDLOG - O;;;267-PREDMETI IZ KOVINE;;;;GORNJA RADGONA;NARAVNA POVRŠINA;2020;OVADBA;053925001;ŽRTEV;54-64;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
054198;06.2020;18:00-18:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/211*/1/S/ - GOLJUFIJA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;NEPLAÈILO(BLAGA, STORITVE, DOLGA...) - O;;;048-DENAR;;;;GORNJA RADGONA;PRODAJNI PROSTOR;2020;OVADBA;054198001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
054472;10.2020;11:00-11:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/191*/1// - NASILJE V DRUŽINI;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;GROŽNJA Z NAPADOM NA ŽIVLJENJE/TELO - O;;;219-ORODJE;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;054472001;OVADENI OSUMLJENEC;NAD 64;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
054643;10.2020;12:00-12:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/170*/1// - POSILSTVO;KD ZOPER SPOLNO NEDOTAKLJIVOST;SPLOŠNA; ; ;DA;UPORABA SILE - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;054643001;ŽRTEV;24-34;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;BREZ
054786;09.2020;22:00-22:59;SOBOTA;PU MURSKA SOBOTA;NE;KZ12/191*/1// - NASILJE V DRUŽINI;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;BOLEÈE/PONIŽUJOÈE RAVNANJE - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;054786001;OVADENI OSUMLJENEC;34-44;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
054799;10.2020;22:00-22:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/186*/1// - NEUPRAVIÈENA PROIZVODNJA IN PROMET S PREPOVEDANIMI DROGAMI, NEDOVOLJENIMI SNOVMI V ŠPORTU IN PREDHOD;KD ZOPER ÈLOVEKOVO ZDRAVJE;SPLOŠNA; ; ;NE;PRODAJA - O;;;437-KONOPLJA RASTLINA (MARIHUANA);;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;054799001;OVADENI OSUMLJENEC;34-44;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
054823;10.2020;17:00-17:59;TOREK;PU MURSKA SOBOTA;DA;KZ12/205*/1/3 S/ - VELIKA TATVINA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;NE;Z DRUGAÈNIM PREMAGOVANJEM OVIR - O;;;048-DENAR;;;;GORNJA RADGONA;OBMOÈJE PROMETA;2020;OVADBA;054823001;ŽRTEV;NAD 64;MOŠKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;100 - 1.000 EUR
054906;10.2020;15:00-15:59;PONEDELJEK;PU MURSKA SOBOTA;NE;KZ12/192*/1// - ZANEMARJANJE MLADOLETNE OSEBE IN SUROVO RAVNANJE;KD ZOPER ZAKONSKO ZVEZO, DRUŽINO IN OTROKE;SPLOŠNA; ; ;NE;VZGOJNO ZANEMARJANJE - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;054906001;OVADENI OSUMLJENEC;34-44;MOŠKI;SLOVENSKO;;NE;NE;NE;BREZ
054915;10.2020;16:00-16:59;SREDA;PU MURSKA SOBOTA;NE;KZ12/211*/2/S/ - GOLJUFIJA;KD ZOPER PREMOŽENJE;SPLOŠNA; ; ;DA;ZAVAROVALNIŠKA - O;;;223-OSEBNI AVTOMOBIL;;;;GORNJA RADGONA;OBMOÈJE PROMETA;2020;OVADBA;054915001;OVADENI OSUMLJENEC;18-24;ŽENSKI;SLOVENSKO;;NE;NE;NE;BREZ
055055;10.2020;14:00-14:59;ÈETRTEK;PU MURSKA SOBOTA;NE;KZ12/228*/3// - POSLOVNA GOLJUFIJA;KD ZOPER GOSPODARSTVO;GOSPODARSKA; ; ;NE;Z DELNO NEIZPOLNITVIJO OBVEZNOSTI;;;048-DENAR;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;POROÈILO;055055001;ŽRTEV;34-44;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;1.000 - 10.000 EUR
055110;10.2020;23:00-23:59;TOREK;PU MURSKA SOBOTA;NE;KZ12/141*/1// - KRŠITEV NEDOTAKLJIVOSTI STANOVANJA;KD ZOPER ÈLOVEKOVE PRAVICE IN SVOBOŠÈINE;SPLOŠNA; ; ;NE;NEUPRAVIÈEN PRISTOP - O;PREGON NA PREDLOG - O;;199-NI PREDMETA;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;POROÈILO;055110001;ŽRTEV;NAD 64;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;BREZ
055177;10.2020;09:00-09:59;PETEK;PU MURSKA SOBOTA;NE;KZ12/341*/1// - MUÈENJE ŽIVALI;KD ZOPER OKOLJE, PROSTOR IN NARAVNE DOBRINE;SPLOŠNA; ; ;NE;POVZROÈANJE NEPOTREBNEGA TRPLJENJA - O;;;221-OROŽJE;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;OVADBA;055177001;ŽRTEV;54-64;ŽENSKI;SLOVENSKO;BREZ POŠKODBE;NN;NN;NE;BREZ
055626;08.2020;15:00-15:59;TOREK;PU MURSKA SOBOTA;NE;KZ12/251*/1/S/ - PONAREJANJE LISTIN;KD ZOPER PRAVNI PROMET;SPLOŠNA; ; ;NE;PREDRUGAÈENJE PRAVE LISTINE - O;;;053-DOKUMENTI;;;;GORNJA RADGONA;NASTANITVENI PROSTOR Z NEPOSREDNO OKOLICO (DVORIŠÈE, VRT IPD.);2020;POROÈILO;;;;;;;;;;
055822;06.2017;10:00-10:59;PETEK;PU MURSKA SOBOTA;DA;KZ12/196*/1// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;GLEDE OSEBNEGA DOHODKA/NADOMESTILA - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;UPRAVNO-ADMINISTRATIVNI PROSTOR PODJETJA ALI DRUGE ORGANIZACIJE;2020;OVADBA;055822001;OVADENI OSUMLJENEC;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;BREZ
055829;08.2017;10:00-10:59;PETEK;PU MURSKA SOBOTA;DA;KZ12/196*/1// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;GLEDE OSEBNEGA DOHODKA/NADOMESTILA - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;UPRAVNO-ADMINISTRATIVNI PROSTOR PODJETJA ALI DRUGE ORGANIZACIJE;2020;OVADBA;055829001;OVADENI OSUMLJENEC;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;BREZ
055999;06.2017;10:00-10:59;PETEK;PU MURSKA SOBOTA;DA;KZ12/196*/1// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;GLEDE OSEBNEGA DOHODKA/NADOMESTILA - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;UPRAVNO-ADMINISTRATIVNI PROSTOR PODJETJA ALI DRUGE ORGANIZACIJE;2020;OVADBA;055999001;OVADENI OSUMLJENEC;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;BREZ
056001;06.2017;10:00-10:59;PETEK;PU MURSKA SOBOTA;DA;KZ12/196*/1// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;GLEDE OSEBNEGA DOHODKA/NADOMESTILA - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;UPRAVNO-ADMINISTRATIVNI PROSTOR PODJETJA ALI DRUGE ORGANIZACIJE;2020;OVADBA;056001001;OVADENI OSUMLJENEC;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;BREZ
056005;06.2017;10:00-10:59;PETEK;PU MURSKA SOBOTA;DA;KZ12/196*/1// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;GLEDE OSEBNEGA DOHODKA/NADOMESTILA - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;UPRAVNO-ADMINISTRATIVNI PROSTOR PODJETJA ALI DRUGE ORGANIZACIJE;2020;OVADBA;056005001;OVADENI OSUMLJENEC;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;BREZ
056009;06.2017;10:00-10:59;PETEK;PU MURSKA SOBOTA;DA;KZ12/196*/1// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;GLEDE OSEBNEGA DOHODKA/NADOMESTILA - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;UPRAVNO-ADMINISTRATIVNI PROSTOR PODJETJA ALI DRUGE ORGANIZACIJE;2020;OVADBA;056009001;OVADENI OSUMLJENEC;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;BREZ
056010;06.2017;10:00-10:59;PETEK;PU MURSKA SOBOTA;DA;KZ12/196*/1// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;GLEDE OSEBNEGA DOHODKA/NADOMESTILA - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;UPRAVNO-ADMINISTRATIVNI PROSTOR PODJETJA ALI DRUGE ORGANIZACIJE;2020;OVADBA;056010001;OVADENI OSUMLJENEC;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;BREZ
056019;06.2017;10:00-10:59;PETEK;PU MURSKA SOBOTA;DA;KZ12/196*/1// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;GLEDE OSEBNEGA DOHODKA/NADOMESTILA - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;UPRAVNO-ADMINISTRATIVNI PROSTOR PODJETJA ALI DRUGE ORGANIZACIJE;2020;OVADBA;056019001;OVADENI OSUMLJENEC;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;BREZ
